,title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time,sentences,phrases,score,asp_word,det_word
473,Like being inside a Zombie horror film,,"""They are scaring but not dangerous"" locals say. Do you want to see if that is true ? Dozens of homeless, drugadicts, mentally ill people. All of them together in few blocks. I was about to go by night ( a brochure carelessly advised to visit night market there ) Fortunatelly I read Trip advisors reveiews and decided to go during the day. Nobody tried to approach me but it was more schocking that expected. So if you decide to go, never by night, with no children, and consider it a symphatetic experience about the other side of a beautifull city.","July 13, 2014",0,0,,1.0,2021-06-19 08:17:36.651126,2021-06-19 08:17:36.732844,"""They are scaring but not dangerous"" locals say.",They are scaring but not dangerous,0.9893825054168701,safety,dangerous
480,Don't go to Chinatown!,,"Chinatown was advertised as a tourist attraction . Very irresponsible to send unsuspecting tourists to this area. We went to Gastown which was a nice area . We then headed to Chinatown. We very quickly realized that this was a bad idea. Many homeless people and drug addicts. We quickly got out of there. Saw the Chinatown arches...but no Chinatown. Just a run down, very scary and unsafe area that is not for tourists... Unless you are a tourist looking to buy drugs","June 20, 2014",0,0,,1.0,2021-06-19 08:17:47.769544,2021-06-19 08:17:47.857350,"Just a run down, very scary and unsafe area that is not for tourists...","Just a run down, very scary and unsafe area",-0.9999067783355713,safety,unsafe
490,Skip it,,"Dirty, run down & smelly, don't waste your time! We went during the middle of the day and felt unsafe. In addition, not much to see.","May 18, 2014",0,0,,2.0,2021-06-19 08:17:58.710162,2021-06-19 08:17:58.805374,We went during the middle of the day and felt unsafe.,went during the middle of the day and felt unsafe,-0.9994220733642578,safety,unsafe
495,very disappointed,,"The best Chinese food is no longer here. If you want good Chinese food, go to Richmond. Ever since Vancouver built the Safe Houses for drug addicts, Chinatown has become an unsafe place to visit for tourist and families.","May 14, 2014",0,0,,2.0,2021-06-19 08:17:59.133388,2021-06-19 08:17:59.213694,"Ever since Vancouver built the Safe Houses for drug addicts, Chinatown has become an unsafe place to visit for tourist and families.",has become an unsafe place to visit for tourist and families,-0.9981064796447754,safety,unsafe
503,A short walk from down town!,,This area is interesting. There are some pretty great Chinese and tea shops but there is also alot of up and coming small businesses that are an extension of Gastown. It might seem a bit scetchy but it is certainly not unsafe.,"March 1, 2014",0,0,,5.0,2021-06-19 08:18:11.145748,2021-06-19 08:18:11.243470,It might seem a bit scetchy but it is certainly not unsafe.,it is certainly not unsafe,0.8675269484519958,safety,unsafe
505,STAY AWAY! Go to Richmond City Centre,,"Vancouver Chinatown is in Downtown Eastside, the most notorious area in Vancouver for drug trade, prostitution, and crowds and crowds of homeless people. If you do have to visit, be sure to stay safe! The most disgusting crossing is E. Hastings St & Main St.Anyway you can find lots of cheap but nice Chinese and Vietnamese restaurants in Chinatown. And the Dr. Sun Yat-sun Garden is pretty for Non-Chinese. Even for Chinese people, it's amazing to see such a big and traditional Chinese garden in North America. Try going to Richmond City Cetre for a completely different view of what the ""Modern Chinatown"" is like. Richmond is the largest ""Chinatown"" in North America. You'll get very amazed if you go there! Almost everyone is Chinese in that Canadian municipality.","February 26, 2014",0,0,,1.0,2021-06-19 08:18:11.332072,2021-06-19 08:18:11.421319,"If you do have to visit, be sure to stay safe!",be sure to stay safe,0.95791095495224,safety,safe
506,A big Chinatown,,"This is a big Chinatown where we had an early Chinese dinner, yummy. Some parts of the town are beautiful while other parts are not. We were caution that to stay safe we must keep to the main street, which is beautiful and full of shops and eateries. It is worth visiting this Chinatown.","February 7, 2014",0,0,,4.0,2021-06-19 08:18:11.421324,2021-06-19 08:18:11.506040,"We were caution that to stay safe we must keep to the main street, which is beautiful and full of shops and eateries.","were caution that to stay safe we must keep to the main street, which is beautiful and full of shops and eateries",-0.9281665682792664,safety,safe
510,The worst China Town I have visited,,China Town in Vancouver is in a very bad area of town. The actual China Town area is fairly derelict and at night not a pleasent area to walk around. Most shops were closed up or boarded up and the area did not offer up any restaurants. If you venture one street away to East Hastings you are faced with a street full of homeless people and you really do feel for your safety at night. Vancouver really has a problem in this area of town and it is not safe or pleasant for visitors. There is a lot of work to do if this is going to be a tourist destination again.,"September 25, 2013",0,0,,1.0,2021-06-19 08:18:19.853895,2021-06-19 08:18:19.964313,Vancouver really has a problem in this area of town and it is not safe or pleasant for visitors.,it is not safe or pleasant for visitors,-0.9996482133865356,safety,safe
514,Dangerous,,"Chinatown can be a dangerous place to go. We jumped of the big bus tour and went one way straight into crack town, every city has its areas where you need to be careful. Normally you can find out the less desirable areas and avoid them. I would recommend that Chinatown and the neighbouring streets are avoided. There are plenty of other safer areas to explore.","August 31, 2013",0,0,,1.0,2021-06-19 08:18:20.229689,2021-06-19 08:18:20.312419,Chinatown can be a dangerous place to go.,can be a dangerous place to go,-0.9846270680427551,safety,dangerous
517,A big disappointment,,"Having read the tourist information we had relatively high expectations of Chinatown. Like a previous reviewer we visited Gas Town first before walking onto Chinatown. The difference between the two is striking - Gas Town is clean, tidy and you feel safe as a tourist whereas by comparison Chinatown is dirty, tatty and feels anything but safe. As we walked through it we passed a number of unsavoury characters sprawled on the floor. We visited the Chinese Garden which was nice but after this we decided to leave and take the Sky Train back to Canada Place. I would not recommend visiting, especially if travelling with a family. We had thought of eating there one evening but after seeing it during the day will now not bother.","July 30, 2013",0,0,,2.0,2021-06-19 08:18:20.474953,2021-06-19 08:18:20.555184,"and you feel safe as a tourist whereas by comparison Chinatown is dirty, tatty and feels anything but safe.","feel safe as a tourist whereas by comparison Chinatown is dirty, tatty and feels anything but safe",0.8680392503738403,safety,safe
517,A big disappointment,,"Having read the tourist information we had relatively high expectations of Chinatown. Like a previous reviewer we visited Gas Town first before walking onto Chinatown. The difference between the two is striking - Gas Town is clean, tidy and you feel safe as a tourist whereas by comparison Chinatown is dirty, tatty and feels anything but safe. As we walked through it we passed a number of unsavoury characters sprawled on the floor. We visited the Chinese Garden which was nice but after this we decided to leave and take the Sky Train back to Canada Place. I would not recommend visiting, especially if travelling with a family. We had thought of eating there one evening but after seeing it during the day will now not bother.","July 30, 2013",0,0,,2.0,2021-06-19 08:18:20.474953,2021-06-19 08:18:20.555184,"and you feel safe as a tourist whereas by comparison Chinatown is dirty, tatty and feels anything but safe.","feel safe as a tourist whereas by comparison Chinatown is dirty, tatty and feels anything but safe",0.8680392503738403,safety,safe
