title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time
$300 jeans,,"Stayed in hotel across from mens clothing store with big sale-50% off, tried on some jeans which fit and needed length shorten, so had committed, turns out those were not on sale, so now have some $300 jeans, of yes, the downtown is great, very good restaurants, lots of independent stores so see lots of products not seen otherwise, along the harbor side lots of interesting sites and glorious parks, also took hell tour which was worth the price before a cruise north to that oil rich state.","November 26, 2015",0,0,,5.0,2021-06-18 18:11:44.675976,2021-06-18 18:11:44.756962
Amazing,,lots of stores for shopping. Lounges & bars. You will never get bored. Pacific centre & hudson bay provides wide range of brands,"November 25, 2015",0,0,,4.0,2021-06-18 18:11:44.756968,2021-06-18 18:11:44.837952
Good and getting Better all the Time,,"Feels safer than when I lived there in the '90s.  More livable, more walkable, Pacific Center is great, plenty of great pubs, a HUGE downtown with lots to do for any style or taste!","November 25, 2015",0,0,,4.0,2021-06-18 18:11:44.837958,2021-06-18 18:11:44.919629
Sensory Overload - in a Good Way,,Feel like working out?  Go to one of Steve Nash's Fitness Centers.  Feel like sightseeing?  Go to China Town.  Feel like shopping?  Go to the shops on Granville or to the Pacific Centre. Feel like a snack?  Go to Tim Hortons or Take 5. Feel like a meal?  Go to many of the restaurants available.  Downtown is where it's at.,"November 22, 2015",0,0,,5.0,2021-06-18 18:11:55.009289,2021-06-18 18:11:55.097093
Spoke to my soul,,"My visit to downtown Vancouver is best described as a spiritual experience. I had no idea that I would love the city so much, but I am anxiously plotting my next return. Seriously, I felt Vancouver deep in my bones. Beautiful city. Very easy to walk. Visited June 2014","November 21, 2015",0,0,,5.0,2021-06-18 18:11:55.097099,2021-06-18 18:11:55.176497
The Beauty of this city is outstanding!,,"We stayed at Best Western On Granville st. We were able to walk all around the area during the day and at night. We found the people on the street to be friendly...lots of hotels in the area. We enjoyed a movie at the Scotia Theatre on Burrard St. Took lots of photos at the Telus Science Center. It was a stunning day! We needed more time to take in more off the False Creek, Granville Island and more shopping. The restaurants were all good! Thankfully our hotel had parking.","November 21, 2015",0,0,,5.0,2021-06-18 18:11:55.176502,2021-06-18 18:11:55.256194
great city !,,"Vancouver is a city that makes you feel good, many people around with lots of histories to tell, is a beautiful place also with skateparks and great night life the view in almost the entire city will make you feel impressed.","November 21, 2015",0,0,,5.0,2021-06-18 18:11:55.256201,2021-06-18 18:11:55.337311
Our favourite place to be...,,"We lived in Vancouver for 15+ years and never thought we would move anywhere else. Well we moved to Edmonton. You can't even compare Vancouver to anywhere else in Canada, nor anywhere in the world. We miss our downtown all the time. It has everything you can think of to do and it's beautiful scenery, fantastic shops & restaurants, and people make it our favourite place to be in the world! You can spend a day just walking around the sea wall, then over to English Bay and Kitts Beach, up Denman Street and over to Robson Street and you will see so many things, people, places. It was always a great experience every time we went downtown Vancouver!","November 19, 2015",0,0,,5.0,2021-06-18 18:11:55.337316,2021-06-18 18:11:55.415417
"buildings, Green and helpful People",,"Vancouver Downtown is one of the most beautiful downtown in the world. The streets are very well planned and local people are so helpful. If they see you with a map in your hands and confused look on your face, they approach you and ask if you need help. You can ask them where to go and how to go there, They will answer very politely and will be very happy about it (Canadians... :) ) You can easily get lost between those tall buildings but after a while you learn to navigate throughout the city. My advise is to walk in downtown, there are a lot of malls and stores to shop in downtown. You can buy a lot of local products. Just plan your trip in downtown on one of the not rainy days...","November 18, 2015",0,0,,5.0,2021-06-18 18:11:55.415422,2021-06-18 18:11:55.495988
Beautiful Downtown Vancouver,,"Lot of shopping and restaurants. Rogers Arena and BC Place Stadium in close proximity. China Town is located east of Vancouver Downtown, about 5 mins drive. Accessible to Waterfront by Skytrain, cars or buses. High end retailers like Guccy, Georgio Armani, Virgin mega store etc. Financial District with all the big banks offices located right here in downtown. Please do not drive in downtown, takes the buses or the skytrain. Very congested as always. Saturdays/Sundays activities are numerous caters to young and old. Many big name hotels are located here too.","November 17, 2015",0,0,,5.0,2021-06-18 18:11:55.495993,2021-06-18 18:11:55.575826
Waterfront City,,Downtown Vancouver is a great place to shop and explore.  Walking along the waterfront or visiting the many boutiques or department stores you will find anything you are looking for.,"November 17, 2015",0,0,,3.0,2021-06-18 18:11:55.575831,2021-06-18 18:11:55.658287
What a difference with the US,,"Staying one week in Vancouver made us realise what a unique country this is, with Vancouver on top of our list.","November 16, 2015",0,0,,4.0,2021-06-18 18:11:55.658292,2021-06-18 18:11:55.740299
Safe and clean.,,"Really shows the differences between Canada and the U.S. People are more courteous, traffic is more civilised but you will find the shopping is not that great. Plenty of choices for dining if you ask the locals.","November 14, 2015",0,0,,4.0,2021-06-18 18:11:55.740305,2021-06-18 18:11:55.821690
Beautiful view,,Love this city. Stanley Park amazing view of the mountain and easy access to get to the sites such as Capilano suspension bridge. Lots and lots of great restaurants and the Japon hotdog at the outside vendor is a must  try.,"November 14, 2015",0,0,,5.0,2021-06-18 18:12:04.886342,2021-06-18 18:12:04.966388
Stunning. What more could be said?,,"Every time I come to Vancouver it impresses me. With its cosmopolitan feel. To its cultural diversity, the city is full of life and the scenery is its crowning glory. Do enjoy your stay there is many things to keep one occupied.","November 14, 2015",0,0,,5.0,2021-06-18 18:12:04.966394,2021-06-18 18:12:05.046539
A city and a half,,"I don't like big cities.  But I can honestly says I would go back to Vancouver any time especially Downtown with all its places to see, things to do, and loads of places to eat and drink.  What a fantastic city this is.  So easy to get around, so easy to find places to visit, so easy to explore.","November 14, 2015",0,0,,5.0,2021-06-18 18:12:05.046544,2021-06-18 18:12:05.126068
Fabulous,,"Go and eat lunch at bread and meat great little stop. So many shops and so many places to eat. We enjoyed the hustle and bustle, great city","November 13, 2015",0,0,,5.0,2021-06-18 18:12:05.126074,2021-06-18 18:12:05.207400
Water shuttle to vancouver,,"Visiting family in VAncouver was a wonderful trip,WE took the water shuttle to Vancouver city was $4 each person for 2hours.no one checks the tickets but if you do get stopped and didn't purchase a ticket you will be fined over $100.00 no we didn't have this experience but questioned no one checking tickets and asked my brother THe city it self is quit clean with huge building and lots of shops for shopping and coffee shops and restaurants.THere is a. Cruise port and we seen celebrity and princess leaving which was nice to seeThe scenery is lovely so have your camera ready","November 12, 2015",0,0,,4.0,2021-06-18 18:12:05.207406,2021-06-18 18:12:05.286913
"Busy, bustling, good vibe!",,"This was our first trip to Vancouver for a 5 day weekend get a way. We stayed downtown and had a great time. The area was very busy, lots of people, both tourists and locals alike. Lots to see and do. Great shopping and restaurants. Will visit again!","November 11, 2015",0,0,,4.0,2021-06-18 18:12:05.286918,2021-06-18 18:12:05.365559
Spectacular city,,"Imagine walking through a downtown park hearing a screech and you look up to see a bald eagle just overhead...or watching water planes land and take off from the water just offshore. Beautiful high rises, water, mtns...spectacular.","November 11, 2015",0,0,,4.0,2021-06-18 18:12:05.365565,2021-06-18 18:12:05.446323
A great Canadian City not to be overlooked.,,"Due to our tight schedule we only managed to spend two days in this great city, spotlessly clean to some other major cities we have visited. The people are so friendly & helpful. We were looking like typical tourists studying our local map trying to make sense of where we were, a guy stopped to asked if he could help.You would not get that in London UK. Top marks Vancouver; we will be back to spend some more time in this wonderful city.","November 11, 2015",0,0,,4.0,2021-06-18 18:12:05.446328,2021-06-18 18:12:05.527552
SKYSCRAPERS,,Downtown has a lot of high rise buildings with more being built. The view from Granville Island is breathtaking. We strolled along the streets of downtown at night but they have a lot of homeless people many of them teenagers.,"November 11, 2015",0,0,,5.0,2021-06-18 18:12:05.527557,2021-06-18 18:12:05.606498
City life,,"Wow, you name it, you will find it there.  First visit to Vancouver BC, we stayed in a hotel right in downtown.  All we had to do is step out of the hotel and start walking towards the shopping district, towards the water taxis to go to Granville Island.  Restaurants? you will no go hungry in Downtown Vancouver BC.","November 9, 2015",0,0,,4.0,2021-06-18 18:12:05.606504,2021-06-18 18:12:05.687199
