title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time
Gas town had super restaurants and nice shops,,"Gas town was a few blocks of super great restaurants that you cannot tell from the outside how great they are. Tacofino was one such restaurant.  Ask for recommendations from the locals.  Very diverse area , anyone can fit right in. Vancouver is experiencing a huge herion/drug problem and young people can be seen in this area in bad condition.  I didn't feel afraid, but it was very sad to see. No police in sight , drugs are kinda tolerated a little too much. Shops are fun and there are some touristy shops mixed in with novelty shops.","April 18, 2017",0,0,,3.0,2021-06-18 19:48:47.200411,2021-06-18 19:48:47.276104
Increasingly touristy,,"I've visited Gastown several times over the past 15 years or so.  My sense is that it's become more of a destination for large groups of tourists.  There are still a few restaurants/bars and art galleries, but there are a much higher share of gift shops with a large variety of products.  So, Gastown offers a nice place for a walk, but it wouldn't be at the top of my list for a short visit to Vancouver.","April 18, 2017",0,0,,3.0,2021-06-18 19:48:47.276110,2021-06-18 19:48:47.358886
Charming but touristy-y,,"Gastown is the older part of Vancouver, with cobblestone streets, historic buildings & enough stores to see to all your souvenir needs (Shop around!) Even if you're not buying, there's lots of Native art shops to poke around in & the general atmosphere is charming. There's also lots of pubs & restaurants, so you can take a break.Being close to the water, you can watch the ships &, of course, being Vancouver, there's always a beautiful mountain vista.","April 16, 2017",0,0,,5.0,2021-06-18 19:48:47.358892,2021-06-18 19:48:47.435023
Interesting Place,,Older part of Vancouver lots and lots of shops with so many interesting things for everyone . Streets are beautiful loved seeing the steam clock. Go for a walk down there you'll enjoy it,"April 15, 2017",0,0,,4.0,2021-06-18 19:48:47.435029,2021-06-18 19:48:47.511211
Amazing history,,"Was an amazing place to visit. Great food, amazing history and friendly people. The shops were all amazing and unique.","April 15, 2017",0,0,,5.0,2021-06-18 19:48:47.511216,2021-06-18 19:48:47.591791
Lots of stuff to do here.,,I could not find the steam clock so I was a little disappointed with my own navigation skills. Stop through and get a nice beer flight.,"April 14, 2017",0,0,,4.0,2021-06-18 19:48:47.591797,2021-06-18 19:48:47.668333
Not so much,,"Sb.Told me was a great place but the truth is,  I desagree, I thought some pubs seems to be good but others was crowded by teens!  And the streets were a little darkness and empty. So I came back to granville st., I thought better place.","April 13, 2017",0,0,,2.0,2021-06-18 19:48:59.068734,2021-06-18 19:48:59.153757
Walk around,,"Beautiful buildings, great food and shopping. Easy to walk around and centrally located. Great way to spend part of the day.","April 13, 2017",0,0,,4.0,2021-06-18 19:48:59.153763,2021-06-18 19:48:59.231222
Short Street of Shops,,Was rather disappointed when we realised how small the area was. Lots of touristy shops..stray a street and the homeless street people & junkies were everywhere.  We were told when its cold this coast offers them a nicer environment.  Tye city lacked loved...trash all around and really untidy vacant lots were a real sad sight. We walked from gas town to Chinatown and it just got worse...Shame.Its a pretty city but someone needs to fight to bring it back,"April 13, 2017",0,0,,3.0,2021-06-18 19:48:59.231227,2021-06-18 19:48:59.308580
Loved the atmospere,,"Spend an afternoon walking around here. Some great restaurants, pubs, stores and art galleries. Loved the general feeling.","April 13, 2017",0,0,,5.0,2021-06-18 19:48:59.308585,2021-06-18 19:48:59.385031
A Walk Around Gas town,,I love to walk and enjoy old buildings and gas town is a great spot to walk around and window shop and look at people .I first visited it some 40 years ago when i lived in Vancouver and bought a great set of 6 bent wood chairs that has now become a great set of 4 but considering there now about a 140 years old and i paid about $30.00 each for them good bargain i all so bought about 1000 used bricks from the same area from a building that was being demolished that now are brick panels on the front of my home in Edmonds WA,"April 12, 2017",0,0,,5.0,2021-06-18 19:48:59.385036,2021-06-18 19:48:59.463061
Fun place to visit and shops galore.,,"Neat area for wonderful shops, eateries and brews.  Fun for all ages to experience.  Found several international shops, great fashion and jewelry stores.","April 11, 2017",0,0,,4.0,2021-06-18 19:48:59.463067,2021-06-18 19:48:59.545112
An Historic Place not to be missed,,"Max was our tour guide from "" Taste Vancouver Food Tours "". He was so much of knowledgeable with the history and background of this place. His relationship and arrangement with the restaurants, pubs, bakeries was exceptional as we get to see the brewery, try out the drinks and food etc. Although it was raining during the tour which started at 1345 hrs from the Waterfront Station, it didn't dampen our spirits. It was an enjoyable 3 hour walking tour. I would recommend for those interested to know more of this frontier town.","April 11, 2017",0,0,,4.0,2021-06-18 19:48:59.545118,2021-06-18 19:48:59.620174
"One clock, lots of shops and homeless people.",,"Sure there is a nice steam clock, makes noises every 15 minutes.Some great art shops if you have money to spend.Lots of tat shops if you have less money to spend.Homeless people seeking cash for ""coffee"" so don't be surprised to be approached by them.A very strong smell of urine and Ganja on the streets if you like that kind of thing.","April 11, 2017",0,0,,3.0,2021-06-18 19:48:59.620179,2021-06-18 19:48:59.697323
A Fun Place to be at!,,We were visitors at Vancouver and my sister who was a resident took us here and we were happy that she did. It was a very happy place to be at with the steam clock as the main attraction. There are lots of souvenir shops to engage the tourists while waiting for the whistling chime. Definitely a must visit place while at Vancouver!,"April 11, 2017",0,0,,4.0,2021-06-18 19:48:59.697329,2021-06-18 19:48:59.779932
History of Vancouver,,"Wonderful walk to read and learn of the history of Vancouver.  ""Gaston"" named after ""Gassy Jack"" just east of downtown.  Nice statue of ""Gassy Jack"" is there and I won't give a spoiler alert.  Visit and read the history.  And then walk a few more blocks to Chinatown.  One of the best walks I've had (and a great 2nd hand book shop to boot...Mcleod's)","April 11, 2017",0,0,,4.0,2021-06-18 19:48:59.779938,2021-06-18 19:48:59.858553
Could be better,,"This part of downtown could benefit on an upgrade from the city government. From the waterfront station it was alright until you reach Powell and Main Sts. Beggars all around, not a sight a tourist would want to see. Did not feel safe especially with kids in tow.","April 11, 2017",0,0,,3.0,2021-06-18 19:49:13.756402,2021-06-18 19:49:13.852135
Some nice restaurants but we felt unsafe walking here,,"Although we had a nice evening out, it was somewhat spoiled by being approached by homeless people for money.   Whilst not unsympathetic, some were on drugs and we felt very uncomfortable and intimidated.   We made a conscious decision to avoid the area the next night.","April 10, 2017",0,0,,3.0,2021-06-18 19:49:13.852141,2021-06-18 19:49:13.950517
Well worth the visit and the walk,,"Travelled along the shore front and ended up in Gastown. Beautiful shops, restaurants and pubs. Was a great way to the end the day with very courteous and friendly staff, good food and an excellent atmosphere.","April 10, 2017",0,0,,4.0,2021-06-18 19:49:13.950523,2021-06-18 19:49:14.028836
Fun part of town,,Enjoyed this part of town immensely. Some interesting architecture from historical to modern. Enjoyed walking the area window shopping and watching the local people. Dined in a couple pubs the food and crowds in this area were fantastic.,"April 10, 2017",0,0,,5.0,2021-06-18 19:49:14.028842,2021-06-18 19:49:14.105524
Very dirty,,"We had read so much about Gaston we decided to take a walk through the area, only to find homeless people by the bunch, all over hoarding whatever they could making the area look dirty because they keep messing up garbage. Cheap ugly shops all over, a nice pub here and there but were completely disappointed.","April 10, 2017",0,0,,1.0,2021-06-18 19:49:14.105530,2021-06-18 19:49:14.183333
A look at the history in a slightly seedy area.,,"We tend to stop by here when we have tourists with us. It is a quirky mix of upscale shops and history in a slightly seedy area of town. If you don't mind mixing with a few homeless people, it's the best place in town for a wide range of the standard souvenirs, coffee shops. I would recommend daylight visits unless you like mixing with the young people who may be a little drunk. Every hour the steam clock puts on a unique show.","April 9, 2017",0,0,,3.0,2021-06-18 19:49:14.183338,2021-06-18 19:49:14.264648
"Some great shops and restaurants, but lots of homeless people too.",,It's easy to walk down a wrong street here and see people buying meth in dark corners.  I found myself staying very close to my husband and hanging tight to my purse. But there are also really great shops and some really good restaurants so my review is mixed.,"April 8, 2017",0,0,,3.0,2021-06-18 19:49:14.264653,2021-06-18 19:49:14.341783
nice area but small,,You probably can't spend the whole day here but it is nice to see and walk around when you are in the city,"April 6, 2017",0,0,,4.0,2021-06-18 19:49:14.341789,2021-06-18 19:49:14.418591
Great vibe,,Lots of funky cafes and restaurants and great shopping. Didn't buy much but enjoyed wandering through the streets.,"April 3, 2017",0,0,,5.0,2021-06-18 19:49:14.418597,2021-06-18 19:49:14.494511
Nice area with character,,"Nice area away from skyscrapers, quirky bars and restaurants.Great coffee shops. Very walkable and safe.","April 3, 2017",0,0,,4.0,2021-06-18 19:49:14.494517,2021-06-18 19:49:14.571821
